10,0.000002,0.000001,0.000001
20,0.000006,0.000005,0.000005
30,0.000003,0.000003,0.000003
40,0.000011,0.000011,0.000012
50,0.000013,0.000014,0.000016
60,0.000014,0.000015,0.000018
70,0.000008,0.000008,0.000011
80,0.000040,0.000019,0.000025
90,0.000008,0.000008,0.000011
100,0.000009,0.000009,0.000013
110,0.000023,0.000026,0.000035
120,0.000026,0.000028,0.000037
130,0.000027,0.000030,0.000041
140,0.000011,0.000012,0.000018
150,0.000030,0.000036,0.000049
160,0.000017,0.000015,0.000020
170,0.000033,0.000040,0.000055
180,0.000036,0.000042,0.000060
190,0.000037,0.000044,0.000063
200,0.000040,0.000048,0.000069
210,0.000041,0.000050,0.000072
220,0.000041,0.000051,0.000074
230,0.000018,0.000021,0.000030
240,0.000056,0.000055,0.000081
250,0.000019,0.000023,0.000033
260,0.000052,0.000062,0.000089
270,0.000022,0.000025,0.000036
280,0.000022,0.000025,0.000037
290,0.000022,0.000027,0.000039
300,0.000024,0.000039,0.000046
310,0.000024,0.000029,0.000042
320,0.000024,0.000029,0.000042
330,0.000026,0.000031,0.000045
340,0.000026,0.000033,0.000046
350,0.000050,0.000046,0.000051
360,0.000026,0.000035,0.000049
370,0.000069,0.000090,0.000134
380,0.000070,0.000090,0.000139
390,0.000073,0.000093,0.000139
400,0.000077,0.000097,0.000145
410,0.000076,0.000099,0.000149
420,0.000078,0.000101,0.000153
430,0.000031,0.000040,0.000060
440,0.000031,0.000040,0.000062
450,0.000043,0.000040,0.000063
460,0.000033,0.000042,0.000065
470,0.000087,0.000112,0.000170
480,0.000034,0.000044,0.000068
490,0.000090,0.000116,0.000178
500,0.000037,0.000047,0.000071
510,0.000038,0.000047,0.000071
520,0.000100,0.000127,0.000201
530,0.000039,0.000050,0.000076
540,0.000067,0.000084,0.000125
550,0.000106,0.000135,0.000205
560,0.000105,0.000136,0.000209
570,0.000070,0.000091,0.000136
580,0.000069,0.000090,0.000136
590,0.000070,0.000091,0.000138
600,0.000115,0.000149,0.000223
610,0.000115,0.000151,0.000225
620,0.000143,0.000153,0.000228
630,0.000119,0.000155,0.000231
640,0.000119,0.000155,0.000236
650,0.000123,0.000162,0.000244
660,0.000125,0.000163,0.000246
670,0.000050,0.000065,0.000097
680,0.000049,0.000065,0.000100
690,0.000052,0.000069,0.000104
700,0.000051,0.000067,0.000104
710,0.000051,0.000069,0.000104
720,0.000133,0.000179,0.000274
730,0.000136,0.000184,0.000275
740,0.000138,0.000207,0.000281
750,0.000147,0.000185,0.000297
760,0.000139,0.000187,0.000286
770,0.000144,0.000189,0.000288
780,0.000152,0.000199,0.000301
790,0.000150,0.000198,0.000304
800,0.000152,0.000201,0.000314
810,0.000154,0.000204,0.000314
820,0.000155,0.000207,0.000319
830,0.000154,0.000207,0.000318
840,0.000063,0.000084,0.000139
850,0.000061,0.000081,0.000127
860,0.000062,0.000083,0.000128
870,0.000067,0.000089,0.000148
880,0.000066,0.000087,0.000136
890,0.000166,0.000218,0.000342
900,0.000068,0.000088,0.000138
910,0.000171,0.000225,0.000351
920,0.000193,0.000229,0.000356
930,0.000174,0.000230,0.000360
940,0.000175,0.000256,0.000364
950,0.000177,0.000434,0.000372
960,0.000179,0.000265,0.000372
970,0.000071,0.000109,0.000151
980,0.000072,0.000094,0.000146
990,0.000073,0.000096,0.000147
1000,0.000190,0.000260,0.000393
1010,0.000193,0.000254,0.000421
1020,0.000075,0.000099,0.000152
1030,0.000076,0.000100,0.000153
1040,0.000080,0.000101,0.000158
1050,0.000198,0.000274,0.000417
1060,0.000079,0.000103,0.000162
1070,0.000222,0.000270,0.000421
1080,0.000089,0.000116,0.000166
1090,0.000209,0.000278,0.000456
1100,0.000209,0.000282,0.000438
1110,0.000213,0.000282,0.000472
1120,0.000212,0.000340,0.000350
1130,0.000228,0.000295,0.000473
1140,0.000099,0.000134,0.000207
1150,0.000100,0.000134,0.000210
1160,0.000100,0.000137,0.000211
1170,0.000224,0.000298,0.000463
1180,0.000221,0.000345,0.000503
1190,0.000228,0.000309,0.000476
1200,0.000228,0.000309,0.000477
1210,0.000231,0.000321,0.000502
1220,0.000242,0.000311,0.000236
1230,0.000107,0.000145,0.000225
1240,0.000107,0.000147,0.000226
1250,0.000110,0.000151,0.000230
1260,0.000242,0.000333,0.000534
1270,0.000240,0.000334,0.000499
1280,0.000232,0.000151,0.000242
1290,0.000183,0.000249,0.000384
1300,0.000264,0.000335,0.000529
1310,0.000185,0.000252,0.000393
1320,0.000253,0.000342,0.000548
