10,0.000002,0.000001,0.000002
20,0.000003,0.000004,0.000005
30,0.000005,0.000008,0.000009
40,0.000003,0.000006,0.000006
50,0.000005,0.000009,0.000011
60,0.000006,0.000013,0.000014
70,0.000006,0.000016,0.000029
80,0.000009,0.000020,0.000020
90,0.000013,0.000032,0.000032
100,0.000016,0.000039,0.000038
110,0.000014,0.000036,0.000036
120,0.000017,0.000044,0.000043
130,0.000049,0.000128,0.000127
140,0.000023,0.000072,0.000059
150,0.000026,0.000068,0.000066
160,0.000031,0.000093,0.000076
170,0.000033,0.000087,0.000086
180,0.000036,0.000098,0.000096
190,0.000101,0.000299,0.000270
200,0.000112,0.000299,0.000302
210,0.000123,0.000329,0.000343
220,0.000134,0.000379,0.000372
230,0.000146,0.000394,0.000429
240,0.000159,0.000430,0.000431
250,0.000172,0.000505,0.000473
260,0.000186,0.000503,0.000514
270,0.000200,0.000270,0.000249
280,0.000086,0.000233,0.000233
290,0.000106,0.000292,0.000291
300,0.000113,0.000312,0.000314
310,0.000112,0.000285,0.000327
320,0.000115,0.000327,0.000329
330,0.000137,0.000383,0.000467
340,0.000179,0.000514,0.000514
350,0.000138,0.000376,0.000405
360,0.000141,0.000388,0.000435
370,0.000148,0.000406,0.000437
380,0.000156,0.000466,0.000456
390,0.000409,0.001155,0.001208
400,0.000431,0.001186,0.001267
410,0.000452,0.001284,0.001361
420,0.000497,0.001318,0.001407
430,0.000496,0.001380,0.001496
440,0.000519,0.001437,0.001565
450,0.000544,0.001524,0.001659
460,0.000567,0.001616,0.001701
470,0.000285,0.000755,0.000812
480,0.000616,0.001592,0.001553
490,0.000570,0.001532,0.001637
500,0.000268,0.000740,0.000854
510,0.000278,0.000770,0.000843
520,0.000289,0.000811,0.000875
530,0.000352,0.000964,0.001027
540,0.000359,0.001037,0.001156
550,0.000323,0.000895,0.001015
560,0.000537,0.001472,0.001607
570,0.000405,0.001126,0.001223
580,0.000378,0.001025,0.001095
590,0.000435,0.001196,0.001306
600,0.000983,0.002710,0.002947
610,0.001016,0.002950,0.003036
620,0.001028,0.002908,0.003169
630,0.000422,0.001223,0.001382
640,0.000451,0.001307,0.001373
650,0.001123,0.003168,0.003239
